Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Kochi United,0.40,1.20,-0.80,0.30,0.82,-0.52,0.10,0.38,-0.28,0.40,1.20,-0.80,0,1,-1,-0.20,63.00,47.4,43.28,0.28,0.58,217,6,5,16,17.86,27.59,9.44,5,8,16,5,7,60.4,35.28,2.47,1.55,16.17,6.69,1,Imabari 1-0 Kochi United,2026-05-06
Imabari,1.20,0.40,0.80,0.82,0.30,0.52,0.38,0.10,0.28,1.20,0.40,0.80,1,0,1,0.20,37.00,52.6,49.82,0.58,0.28,158,9,16,5,27.59,17.86,22.26,8,5,28,10,5,110.8,64.72,156.53,98.45,225.63,93.31,4,Imabari 1-0 Kochi United,2026-05-06
Osaka,2.23,0.68,1.55,1.27,0.58,0.69,0.96,0.10,0.86,2.23,0.68,1.55,3,1,2,0.45,41.50,64.71,52.09,1.12,0.83,195,23,18,7,16.07,8.43,14.80,6,0,27,5,9,126.9,82.72,111.53,89.32,259.63,95.89,4,Nara Club 1-3 Osaka,2026-05-06
Nara Club,0.68,2.23,-1.55,0.58,1.27,-0.69,0.10,0.96,-0.86,0.68,2.23,-1.55,1,3,-2,-0.45,58.50,35.29,39.74,0.83,1.12,153,10,7,18,8.43,16.07,15.19,0,6,15,5,12,26.5,17.28,13.33,10.68,11.13,4.11,0,Nara Club 1-3 Osaka,2026-05-06
Ehime,1.20,0.38,0.82,1.12,0.28,0.84,0.08,0.10,-0.02,1.20,0.38,0.82,2,0,2,1.18,54.80,56.4,48.79,1.05,0.56,253,18,17,8,16.19,14.29,15.59,5,2,15,6,9,151.3,71.81,54.67,41.44,145.37,81.42,2,Zweigen Kanazawa 0-2 Ehime,2026-05-06
Zweigen Kanazawa,0.38,1.20,-0.82,0.28,1.12,-0.84,0.10,0.08,0.02,0.38,1.20,-0.82,0,2,-2,-1.18,45.20,43.6,43.17,0.56,1.05,159,13,8,17,14.29,16.19,14.74,2,5,26,7,11,59.4,28.19,77.27,58.56,33.17,18.58,1,Zweigen Kanazawa 0-2 Ehime,2026-05-06
Kamatamare Sanuki,0.76,1.60,-0.84,0.64,1.54,-0.90,0.12,0.06,0.06,0.76,1.60,-0.84,1,1,0,0.84,33.60,35.0,42.78,0.34,0.58,115,9,12,19,35.29,32.76,26.31,2,4,7,2,8,38.3,17.31,95.87,87.52,55.33,26.08,4,Kataller Toyama 1-1 Kamatamare Sanuki,2026-05-06
Kataller Toyama,1.60,0.76,0.84,1.54,0.64,0.90,0.06,0.12,-0.06,1.60,0.76,0.84,1,1,0,-0.84,66.40,65.0,50.97,0.58,0.34,310,14,19,12,32.76,35.29,13.88,4,2,16,6,7,183.0,82.69,13.67,12.48,156.83,73.92,0,Kataller Toyama 1-1 Kamatamare Sanuki,2026-05-06
Tokushima Vortis,0.95,0.58,0.37,0.80,0.56,0.24,0.15,0.02,0.13,0.95,0.58,0.37,0,1,-1,-1.37,63.60,50.71,40.41,0.34,0.42,163,4,9,12,26.47,28.57,11.00,2,5,14,4,11,59.7,44.72,11.8,8.45,13.07,7.48,0,Albirex Niigata 1-0 Tokushima Vortis,2026-05-06
Albirex Niigata,0.58,0.95,-0.37,0.56,0.80,-0.24,0.02,0.15,-0.13,0.58,0.95,-0.37,1,0,1,1.37,36.40,49.29,46.36,0.42,0.34,152,7,12,9,28.57,26.47,19.77,5,2,8,2,8,73.8,55.28,127.8,91.55,161.67,92.52,0,Albirex Niigata 1-0 Tokushima Vortis,2026-05-06
Fukushima United,1.79,1.32,0.47,1.01,1.15,-0.14,0.02,0.18,-0.16,1.03,1.32,-0.29,1,1,0,-0.47,46.00,38.85,41.78,0.85,0.59,137,10,14,19,16.47,32.2,13.26,3,3,8,2,8,66.7,30.67,36.8,54.28,70.2,31.17,0,Fujieda MYFC 1-1 Fukushima United,2026-05-06
Fujieda MYFC,1.32,1.79,-0.47,1.15,1.01,0.14,0.18,0.02,0.16,1.32,1.03,0.29,1,1,0,0.47,54.00,61.15,47.16,0.59,0.85,210,15,19,14,32.2,16.47,9.97,3,3,19,5,14,150.8,69.33,31.0,45.72,155.0,68.83,3,Fujieda MYFC 1-1 Fukushima United,2026-05-06
Júbilo Iwata,1.22,1.13,0.09,1.20,0.80,0.40,0.02,0.33,-0.31,1.22,1.13,0.09,2,1,1,0.91,58.10,49.5,45.47,0.46,0.76,208,6,6,10,13.04,13.16,10.14,1,2,19,5,13,74.5,41.78,38.53,32.8,43.97,26.14,2,Ventforet Kofu 1-2 Júbilo Iwata,2026-05-06
Ventforet Kofu,1.13,1.22,-0.09,0.80,1.20,-0.40,0.33,0.02,0.31,1.13,1.22,-0.09,1,2,-1,-0.91,41.90,50.5,49.86,0.76,0.46,179,13,10,6,13.16,13.04,10.55,2,1,18,4,19,103.8,58.22,78.93,67.2,124.27,73.86,0,Ventforet Kofu 1-2 Júbilo Iwata,2026-05-06
Iwaki,0.67,2.80,-2.13,0.65,2.37,-1.72,0.03,0.42,-0.39,0.67,2.80,-2.13,2,3,-1,1.13,45.30,35.07,39.32,0.25,1.23,98,6,9,22,36.0,17.89,9.00,0,1,12,6,17,34.5,16.28,29.67,55.7,21.9,8.92,3,Omiya Ardija 3-2 Iwaki,2026-05-06
Omiya Ardija,2.80,0.67,2.13,2.37,0.65,1.72,0.42,0.03,0.39,2.80,0.67,2.13,3,2,1,-1.13,54.70,64.93,52.00,1.23,0.25,191,14,22,9,17.89,36.0,10.28,1,0,23,9,9,177.4,83.72,23.6,44.3,223.57,91.08,1,Omiya Ardija 3-2 Iwaki,2026-05-06
Nagano Parceiro,0.45,1.15,-0.70,0.43,0.84,-0.41,0.02,0.30,-0.28,0.45,1.15,-0.70,0,2,-2,-1.30,32.90,27.3,38.08,0.41,0.57,92,6,8,17,19.51,29.82,21.08,1,4,5,1,13,24.5,9.26,161.53,91.99,71.97,27.72,0,Consadole Sapporo 2-0 Nagano Parceiro,2026-05-06
Consadole Sapporo,1.15,0.45,0.70,0.84,0.43,0.41,0.30,0.02,0.28,1.15,0.45,0.70,2,0,2,1.30,67.10,72.7,48.87,0.57,0.41,329,17,17,8,29.82,19.51,8.71,4,1,23,9,11,240.2,90.74,14.07,8.01,187.7,72.28,1,Consadole Sapporo 2-0 Nagano Parceiro,2026-05-06
Yokohama,1.93,1.55,0.38,1.90,1.50,0.40,0.03,0.05,-0.02,1.93,1.55,0.38,2,2,0,-0.38,52.00,53.63,48.14,0.92,1.0,236,20,21,15,22.83,15.0,12.50,3,5,22,2,10,132.4,61.99,52.47,47.96,140.7,65.09,5,Tochigi City 2-2 Yokohama,2026-05-06
Tochigi City,1.55,1.93,-0.38,1.50,1.90,-0.40,0.05,0.03,0.02,1.55,1.93,-0.38,2,2,0,0.38,48.00,46.37,47.52,1.0,0.92,212,12,15,21,15.0,22.83,12.43,5,3,25,4,15,81.2,38.01,56.93,52.04,75.47,34.91,0,Tochigi City 2-2 Yokohama,2026-05-06
Thespa Gunma,2.53,1.46,1.07,1.76,1.40,0.36,0.77,0.06,0.71,2.53,1.46,1.07,2,1,1,-0.07,49.40,47.46,47.39,0.97,1.09,165,15,14,15,14.43,13.76,12.56,3,5,15,3,12,97.0,48.04,58.2,51.78,70.17,57.88,1,Montedio Yamagata 1-2 Thespa Gunma,2026-05-06
Montedio Yamagata,1.46,2.53,-1.07,1.40,1.76,-0.36,0.06,0.77,-0.71,1.46,2.53,-1.07,1,2,-1,0.07,50.60,52.54,45.81,1.09,0.97,177,13,15,14,13.76,14.43,12.04,5,3,23,5,10,104.9,51.96,54.2,48.22,51.07,42.12,0,Montedio Yamagata 1-2 Thespa Gunma,2026-05-06
Tochigi,1.32,1.34,-0.02,1.32,1.22,0.10,0.00,0.12,-0.12,1.32,1.34,-0.02,1,2,-1,-0.98,44.50,50.17,48.32,0.94,0.81,195,10,13,13,13.83,16.05,11.03,5,2,17,5,17,100.8,54.72,105.93,69.27,140.7,71.4,1,Vegalta Sendai 2-1 Tochigi,2026-05-06
Vegalta Sendai,1.34,1.32,0.02,1.22,1.32,-0.10,0.12,0.00,0.12,1.34,1.32,0.02,2,1,1,0.98,55.50,49.83,43.58,0.81,0.94,188,10,13,13,16.05,13.83,10.86,2,5,14,4,10,83.4,45.28,47.0,30.73,56.37,28.6,4,Vegalta Sendai 2-1 Tochigi,2026-05-06
Shonan Bellmare,0.35,0.79,-0.44,0.19,0.67,-0.48,0.16,0.12,0.04,0.35,0.79,-0.44,1,0,1,1.44,43.10,40.43,46.47,0.2,0.81,137,8,6,14,30.0,17.28,11.93,5,8,8,3,12,44.3,21.61,44.47,75.37,54.4,39.29,2,Vanraure Hachinohe 0-1 Shonan Bellmare,2026-05-06
Vanraure Hachinohe,0.79,0.35,0.44,0.67,0.19,0.48,0.12,0.16,-0.04,0.79,0.35,0.44,0,1,-1,-1.44,56.90,59.57,49.20,0.81,0.2,206,15,14,6,17.28,30.0,7.68,8,5,27,1,11,160.7,78.39,14.53,24.63,84.07,60.71,5,Vanraure Hachinohe 0-1 Shonan Bellmare,2026-05-06
Kagoshima United,1.40,0.78,0.62,1.01,0.03,0.98,0.39,0.74,-0.35,1.40,0.78,0.62,1,1,0,-0.62,50.10,69.93,55.83,0.77,0.08,199,18,17,6,22.08,75.0,10.96,4,2,27,12,10,155.1,87.18,73.87,85.04,213.47,90.16,15,Ryūkyū 1-1 Kagoshima United,2026-05-03
Ryūkyū,0.78,1.40,-0.62,0.03,1.01,-0.98,0.74,0.39,0.35,0.78,1.40,-0.62,1,1,0,0.62,49.90,30.07,39.35,0.08,0.77,112,2,6,17,75.0,22.08,13.40,2,4,13,3,9,22.8,12.82,13.0,14.96,23.3,9.84,1,Ryūkyū 1-1 Kagoshima United,2026-05-03
Reilac Shiga,0.34,0.92,-0.58,0.18,0.92,-0.74,0.16,0.00,0.16,0.34,0.92,-0.58,0,2,-2,-1.42,47.40,51.14,48.64,0.22,0.34,158,10,8,10,36.36,29.41,20.25,1,1,17,5,6,53.7,38.55,53.4,74.79,59.43,52.89,5,Roasso Kumamoto 2-0 Reilac Shiga,2026-05-03
Roasso Kumamoto,0.92,0.34,0.58,0.92,0.18,0.74,0.00,0.16,-0.16,0.92,0.34,0.58,2,0,2,1.42,52.60,48.86,49.75,0.34,0.22,203,8,10,8,29.41,36.36,13.14,1,1,10,4,14,85.6,61.45,18.0,25.21,52.93,47.11,1,Roasso Kumamoto 2-0 Reilac Shiga,2026-05-03
Oita Trinita,1.12,1.45,-0.33,0.88,1.42,-0.54,0.24,0.04,0.20,1.12,1.45,-0.33,1,2,-1,-0.67,60.30,48.46,43.80,0.69,0.3,175,14,18,17,26.09,56.67,9.76,4,6,16,5,15,73.4,54.9,7.33,6.86,31.0,18.5,3,Giravanz Kitakyushu 2-1 Oita Trinita,2026-05-03
Giravanz Kitakyushu,1.45,1.12,0.33,1.42,0.88,0.54,0.04,0.24,-0.20,1.45,1.12,0.33,2,1,1,0.67,39.70,51.54,47.35,0.3,0.69,144,4,17,18,56.67,26.09,12.19,6,4,15,3,10,60.3,45.1,99.47,93.14,136.53,81.5,0,Giravanz Kitakyushu 2-1 Oita Trinita,2026-05-03
Nara Club,0.69,1.76,-1.07,0.69,0.97,-0.28,0.00,0.03,-0.03,0.69,1.00,-0.31,2,1,1,2.07,45.00,34.78,37.55,0.43,1.25,97,6,4,17,9.3,13.6,15.30,3,2,5,0,13,28.3,18.06,24.93,30.85,16.17,11.82,1,Imabari 1-2 Nara Club,2026-05-03
Imabari,1.76,0.69,1.07,0.97,0.69,0.28,0.03,0.00,0.03,1.00,0.69,0.31,1,2,-1,-2.07,55.00,65.22,49.88,1.25,0.43,207,19,17,4,13.6,9.3,13.71,2,3,26,5,4,128.4,81.94,55.87,69.15,120.6,88.18,7,Imabari 1-2 Nara Club,2026-05-03
Kataller Toyama,1.55,1.32,0.23,1.26,1.25,0.01,0.29,0.07,0.22,1.55,1.32,0.23,1,0,1,0.77,49.70,41.53,46.30,0.62,1.01,193,15,16,14,25.81,13.86,10.87,2,6,17,8,13,97.6,43.46,33.47,43.61,103.53,51.83,2,Zweigen Kanazawa 0-1 Kataller Toyama,2026-05-03
Zweigen Kanazawa,1.32,1.55,-0.23,1.25,1.26,-0.01,0.07,0.29,-0.22,1.32,1.55,-0.23,0,1,-1,-0.77,50.30,58.47,50.18,1.01,0.62,233,18,14,16,13.86,25.81,9.42,6,2,23,6,16,127.0,56.54,43.27,56.39,96.23,48.17,3,Zweigen Kanazawa 0-1 Kataller Toyama,2026-05-03
Kamatamare Sanuki,0.25,1.32,-1.07,0.25,1.16,-0.91,0.00,0.16,-0.16,0.25,1.32,-1.07,1,2,-1,0.07,40.40,37.15,42.49,0.42,0.61,128,2,5,16,11.9,26.23,17.12,3,2,12,2,14,29.3,16.02,91.93,72.31,25.89,17.64,0,Albirex Niigata 2-1 Kamatamare Sanuki,2026-05-03
Albirex Niigata,1.32,0.25,1.07,1.16,0.25,0.91,0.16,0.00,0.16,1.32,0.25,1.07,2,1,1,-0.07,59.60,62.85,47.29,0.61,0.42,243,10,16,5,26.23,11.9,13.86,2,3,23,6,7,153.6,83.98,35.2,27.69,120.89,82.36,0,Albirex Niigata 2-1 Kamatamare Sanuki,2026-05-03
Omiya Ardija,1.01,0.56,0.45,0.94,0.45,0.49,0.07,0.12,-0.05,1.01,0.56,0.45,2,1,1,0.55,51.80,58.6,50.07,0.31,0.39,196,14,13,12,41.94,30.77,10.50,1,2,12,4,12,122.1,72.21,34.4,48.31,118.9,76.41,5,Fukushima United 1-2 Omiya Ardija,2026-05-03
Fukushima United,0.56,1.01,-0.45,0.45,0.94,-0.49,0.12,0.07,0.05,0.56,1.01,-0.45,1,2,-1,-0.55,48.20,41.4,40.15,0.39,0.31,114,12,12,13,30.77,41.94,9.23,2,1,14,7,13,47.0,27.79,36.8,51.69,36.7,23.59,0,Fukushima United 1-2 Omiya Ardija,2026-05-03
Tochigi,0.80,0.66,0.14,0.66,0.58,0.08,0.14,0.08,0.06,0.80,0.66,0.14,2,2,0,-0.14,54.30,65.06,52.01,0.65,0.3,256,11,14,6,21.54,20.0,12.24,1,2,20,8,13,147.1,79.0,42.6,42.89,132.23,78.2,6,Montedio Yamagata 2-2 Tochigi,2026-05-03
Montedio Yamagata,0.66,0.80,-0.14,0.58,0.66,-0.08,0.08,0.14,-0.06,0.66,0.80,-0.14,2,2,0,0.14,45.70,34.94,40.99,0.3,0.65,125,4,6,14,20.0,21.54,15.81,2,1,6,3,9,39.1,21.0,56.73,57.11,36.87,21.8,1,Montedio Yamagata 2-2 Tochigi,2026-05-03
Ventforet Kofu,0.16,1.01,-0.85,0.16,0.77,-0.61,0.00,0.25,-0.25,0.16,1.01,-0.85,1,0,1,1.85,39.70,25.86,42.44,0.45,0.56,118,3,2,16,4.44,28.57,11.00,4,6,5,0,15,5.9,3.18,59.4,65.22,21.6,14.49,0,Matsumoto Yamaga 0-1 Ventforet Kofu,2026-05-03
Matsumoto Yamaga,1.01,0.16,0.85,0.77,0.16,0.61,0.25,0.00,0.25,1.01,0.16,0.85,0,1,-1,-1.85,60.30,74.14,50.02,0.56,0.45,260,12,16,2,28.57,4.44,9.15,6,4,18,8,10,179.7,96.82,31.67,34.78,127.47,85.51,7,Matsumoto Yamaga 0-1 Ventforet Kofu,2026-05-03
Thespa Gunma,0.96,0.59,0.37,0.48,0.50,-0.02,0.48,0.09,0.39,0.96,0.59,0.37,1,0,1,0.63,45.30,30.31,39.19,0.16,0.64,117,6,9,9,56.25,14.06,16.05,2,5,9,3,9,44.3,20.82,32.07,35.98,41.4,20.51,2,Vanraure Hachinohe 0-1 Thespa Gunma,2026-05-03
Vanraure Hachinohe,0.59,0.96,-0.37,0.50,0.48,0.02,0.09,0.48,-0.39,0.59,0.96,-0.37,0,1,-1,-0.63,54.70,69.69,54.08,0.64,0.16,259,18,9,9,14.06,56.25,14.78,5,2,34,7,13,168.5,79.18,57.07,64.02,160.5,79.49,3,Vanraure Hachinohe 0-1 Thespa Gunma,2026-05-03
Fujieda MYFC,1.33,1.21,0.12,1.33,0.42,0.91,0.00,0.78,-0.78,1.33,1.21,0.12,0,0,0,-0.12,65.50,63.88,46.95,0.54,0.36,275,13,13,7,24.07,19.44,11.12,4,2,28,9,6,152.9,72.91,20.8,11.73,70.1,38.98,3,Nagano Parceiro 0-0 Fujieda MYFC,2026-05-02
Nagano Parceiro,1.21,1.33,-0.12,0.42,1.33,-0.91,0.78,0.00,0.78,1.21,1.33,-0.12,0,0,0,0.12,34.50,36.12,46.87,0.36,0.54,130,10,7,13,19.44,24.07,24.45,2,4,14,3,9,56.8,27.09,156.53,88.27,109.73,61.02,3,Nagano Parceiro 0-0 Fujieda MYFC,2026-05-02
Renofa Yamaguchi,2.00,1.38,0.62,1.97,1.34,0.63,0.03,0.04,-0.01,2.00,1.38,0.62,1,4,-3,-3.62,60.10,49.7,45.34,0.87,0.58,234,7,11,16,12.64,27.59,11.00,1,3,20,1,10,78.4,50.03,25.0,18.72,28.67,11.6,0,Gainare Tottori 4-1 Renofa Yamaguchi,2026-05-02
Gainare Tottori,1.38,2.00,-0.62,1.34,1.97,-0.63,0.04,0.03,0.01,1.38,2.00,-0.62,4,1,3,3.62,39.90,50.3,50.53,0.58,0.87,191,14,16,11,27.59,12.64,20.95,3,1,20,9,7,78.3,49.97,108.53,81.28,218.49,88.4,5,Gainare Tottori 4-1 Renofa Yamaguchi,2026-05-02
Tegevajaro Miyazaki,0.43,0.95,-0.52,0.43,0.89,-0.46,0.00,0.06,-0.06,0.43,0.95,-0.52,1,1,0,0.52,41.00,43.94,43.80,0.36,0.51,157,7,9,11,25.0,21.57,15.12,7,3,18,3,11,58.7,33.7,125.8,77.56,128.37,63.66,0,Sagan Tosu 1-1 Tegevajaro Miyazaki,2026-05-02
Sagan Tosu,0.95,0.43,0.52,0.89,0.43,0.46,0.06,0.00,0.06,0.95,0.43,0.52,1,1,0,-0.52,59.00,56.06,42.80,0.51,0.36,236,7,11,9,21.57,25.0,15.14,3,7,14,6,12,115.5,66.3,36.4,22.44,73.27,36.34,0,Sagan Tosu 1-1 Tegevajaro Miyazaki,2026-05-02
Osaka,1.45,0.98,0.47,1.37,0.17,1.20,0.08,0.05,0.03,1.45,0.22,1.23,0,0,0,-0.47,46.50,56.74,55.08,0.82,-0.03,216,17,19,6,23.17,-200.0,16.95,7,1,38,8,9,130.4,68.06,81.4,84.27,167.43,83.94,5,Kochi United 0-0 Osaka,2026-05-02
Kochi United,0.98,1.45,-0.47,0.17,1.37,-1.20,0.05,0.08,-0.03,0.22,1.45,-1.23,0,0,0,0.47,53.50,43.26,45.32,-0.03,0.82,178,5,6,19,-200.0,23.17,16.31,1,7,17,3,6,61.2,31.94,15.2,15.73,32.03,16.06,1,Kochi United 0-0 Osaka,2026-05-02
Ehime,1.70,1.12,0.58,0.94,1.02,-0.08,0.00,0.11,-0.11,0.94,1.12,-0.18,6,0,6,5.42,43.60,48.53,49.78,0.41,0.44,217,9,10,12,24.39,27.27,14.06,8,4,9,2,10,85.8,50.06,88.67,83.65,202.23,95.42,0,Tokushima Vortis 0-6 Ehime,2026-05-02
Tokushima Vortis,1.12,1.70,-0.58,1.02,0.94,0.08,0.11,0.00,0.11,1.12,0.94,0.18,0,6,-6,-5.42,56.40,51.47,42.62,0.44,0.41,173,13,12,10,27.27,24.39,15.33,4,8,23,7,9,85.6,49.94,17.33,16.35,9.7,4.58,0,Tokushima Vortis 0-6 Ehime,2026-05-02
Consadole Sapporo,2.44,0.60,1.84,1.68,0.58,1.10,0.00,0.01,-0.01,1.68,0.60,1.08,3,0,3,1.16,49.30,36.08,40.18,0.61,0.95,138,8,11,11,18.03,11.58,15.33,2,5,9,1,10,47.2,28.5,47.8,44.45,64.3,32.75,1,Gifu 0-3 Consadole Sapporo,2026-05-02
Gifu,0.60,2.44,-1.84,0.58,1.68,-1.10,0.01,0.00,0.01,0.60,1.68,-1.08,0,3,-3,-1.16,50.70,63.92,48.02,0.95,0.61,214,15,11,11,11.58,18.03,10.97,5,2,20,1,15,118.4,71.5,59.73,55.55,132.03,67.25,1,Gifu 0-3 Consadole Sapporo,2026-05-02
Iwaki,0.99,0.59,0.40,0.60,0.47,0.13,0.38,0.12,0.26,0.99,0.59,0.40,1,1,0,-0.40,53.00,59.52,51.65,0.77,0.73,192,15,12,7,15.58,9.59,9.97,9,4,25,5,14,119.3,73.01,35.93,45.68,97.63,69.81,5,Júbilo Iwata 1-1 Iwaki,2026-05-02
Júbilo Iwata,0.59,0.99,-0.40,0.47,0.60,-0.13,0.12,0.38,-0.26,0.59,0.99,-0.40,1,1,0,0.40,47.00,40.48,42.79,0.73,0.77,133,10,7,12,9.59,15.58,10.41,4,9,15,3,10,44.1,26.99,42.73,54.32,42.23,30.19,4,Júbilo Iwata 1-1 Iwaki,2026-05-02
Tochigi City,1.33,1.64,-0.31,1.17,1.52,-0.35,0.15,0.12,0.03,1.33,1.64,-0.31,2,1,1,1.31,41.10,25.76,39.66,0.51,1.29,107,9,11,15,21.57,11.63,13.16,2,6,13,4,10,40.3,15.27,46.4,52.37,45.33,20.99,2,Shonan Bellmare 1-2 Tochigi City,2026-05-02
Shonan Bellmare,1.64,1.33,0.31,1.52,1.17,0.35,0.12,0.15,-0.03,1.64,1.33,0.31,1,2,-1,-1.31,58.90,74.24,53.94,1.29,0.51,295,32,15,11,11.63,21.57,7.85,6,2,35,6,18,223.6,84.73,42.2,47.63,170.63,79.01,5,Shonan Bellmare 1-2 Tochigi City,2026-05-02
Sagamihara,1.06,3.99,-2.93,1.06,3.42,-2.36,0.00,0.58,-0.58,1.06,3.99,-2.93,3,3,0,2.93,27.60,32.93,49.25,0.27,1.39,93,7,8,27,29.63,19.42,11.97,3,0,6,0,22,12.3,5.25,110.87,98.05,68.77,49.49,5,Yokohama 3-3 Sagamihara,2026-05-02
Yokohama,3.99,1.06,2.93,3.42,1.06,2.36,0.58,0.00,0.58,3.99,1.06,2.93,3,3,0,-2.93,72.40,67.07,49.53,1.39,0.27,257,24,27,8,19.42,29.63,5.10,0,3,26,10,13,221.9,94.75,2.2,1.95,70.2,50.51,4,Yokohama 3-3 Sagamihara,2026-05-02
Blaublitz Akita,3.02,1.87,1.15,2.24,1.51,0.73,0.79,0.36,0.43,3.02,1.87,1.15,3,1,2,0.85,34.50,50.64,54.18,0.67,0.93,121,20,12,18,17.91,19.35,14.43,7,1,18,8,7,74.8,42.21,103.6,99.74,169.7,91.55,0,Vegalta Sendai 1-3 Blaublitz Akita,2026-05-02
Vegalta Sendai,1.87,3.02,-1.15,1.51,2.24,-0.73,0.36,0.79,-0.43,1.87,3.02,-1.15,1,3,-2,-0.85,65.50,49.36,46.01,0.93,0.67,190,20,18,12,19.35,17.91,6.21,1,7,24,9,13,102.4,57.79,0.27,0.26,15.67,8.45,2,Vegalta Sendai 1-3 Blaublitz Akita,2026-05-02
Fukushima United,1.57,0.49,1.08,1.22,0.44,0.78,0.35,0.05,0.30,1.57,0.49,1.08,3,1,2,0.92,58.50,56.48,43.68,0.69,0.68,191,19,18,9,26.09,13.24,10.77,7,2,19,9,11,131.7,76.57,13.6,11.94,106.97,64.8,0,Nagano Parceiro 1-3 Fukushima United,2026-04-29
Nagano Parceiro,0.49,1.57,-1.08,0.44,1.22,-0.78,0.05,0.35,-0.30,0.49,1.57,-1.08,1,3,-2,-0.92,41.50,43.52,44.30,0.68,0.69,152,9,9,18,13.24,26.09,15.07,2,7,13,3,13,40.3,23.43,100.33,88.06,58.1,35.2,2,Nagano Parceiro 1-3 Fukushima United,2026-04-29
Júbilo Iwata,1.18,0.73,0.45,0.20,0.71,-0.51,0.22,0.03,0.19,0.42,0.73,-0.31,1,1,0,-0.45,55.60,40.77,41.71,0.6,0.2,128,11,7,14,11.67,70.0,8.63,1,3,14,5,13,57.4,35.99,13.8,12.23,34.5,16.16,1,Matsumoto Yamaga 1-1 Júbilo Iwata,2026-04-29
Matsumoto Yamaga,0.73,1.18,-0.45,0.71,0.20,0.51,0.03,0.22,-0.19,0.73,0.42,0.31,1,1,0,0.45,44.40,59.23,51.22,0.2,0.6,180,11,14,7,70.0,11.67,9.51,3,1,24,9,17,102.1,64.01,99.07,87.77,178.97,83.84,11,Matsumoto Yamaga 1-1 Júbilo Iwata,2026-04-29
Imabari,1.53,0.77,0.76,1.49,0.71,0.78,0.04,0.07,-0.03,1.53,0.77,0.76,2,0,2,1.24,35.00,41.8,49.88,0.44,0.95,173,13,13,11,29.55,11.58,17.92,4,1,15,5,7,74.1,33.15,119.0,86.19,149.73,72.18,3,Ehime 0-2 Imabari,2026-04-29
Ehime,0.77,1.53,-0.76,0.71,1.49,-0.78,0.07,0.04,0.03,0.77,1.53,-0.76,0,2,-2,-1.24,65.00,58.2,48.38,0.95,0.44,279,15,11,13,11.58,29.55,10.52,1,4,26,7,11,149.4,66.85,19.07,13.81,57.7,27.82,0,Ehime 0-2 Imabari,2026-04-29
Giravanz Kitakyushu,0.58,1.09,-0.51,0.54,1.09,-0.55,0.04,0.00,0.04,0.58,1.09,-0.51,0,3,-3,-2.49,63.70,56.89,48.89,0.34,0.78,290,7,15,14,44.12,17.95,9.19,5,4,15,4,9,113.2,64.06,14.27,10.88,40.43,29.63,0,Tegevajaro Miyazaki 3-0 Giravanz Kitakyushu,2026-04-29
Tegevajaro Miyazaki,1.09,0.58,0.51,1.09,0.54,0.55,0.00,0.04,-0.04,1.09,0.58,0.51,3,0,3,2.49,36.30,43.11,47.89,0.78,0.34,153,14,14,15,17.95,44.12,15.33,4,5,19,5,16,63.5,35.94,116.87,89.12,96.03,70.37,2,Tegevajaro Miyazaki 3-0 Giravanz Kitakyushu,2026-04-29
Roasso Kumamoto,0.40,1.03,-0.63,0.40,0.96,-0.56,0.00,0.06,-0.06,0.40,1.03,-0.63,1,0,1,1.63,37.00,34.9,43.83,0.47,0.85,147,7,10,11,21.28,12.94,16.17,7,6,8,1,11,49.4,29.98,148.33,89.46,149.27,76.92,1,Oita Trinita 0-1 Roasso Kumamoto,2026-04-29
Oita Trinita,1.03,0.40,0.63,0.96,0.40,0.56,0.06,0.00,0.06,1.03,0.40,0.63,0,1,-1,-1.63,63.00,65.1,43.36,0.85,0.47,255,12,11,10,12.94,21.28,18.58,6,7,21,7,5,115.4,70.02,17.47,10.54,44.8,23.08,1,Oita Trinita 0-1 Roasso Kumamoto,2026-04-29
Ryūkyū,1.19,2.42,-1.23,0.44,1.56,-1.12,0.75,0.10,0.65,1.19,1.66,-0.47,0,2,-2,-0.77,55.00,49.02,43.08,0.66,0.92,189,7,11,17,16.67,18.48,14.67,3,7,28,8,9,65.9,34.22,7.47,7.66,24.5,8.9,4,Renofa Yamaguchi 2-0 Ryūkyū,2026-04-29
Renofa Yamaguchi,2.42,1.19,1.23,1.56,0.44,1.12,0.10,0.75,-0.65,1.66,1.19,0.47,2,0,2,0.77,45.00,50.98,51.39,0.92,0.66,198,21,17,11,18.48,16.67,13.77,7,3,20,8,9,126.7,65.78,90.0,92.34,250.77,91.1,1,Renofa Yamaguchi 2-0 Ryūkyū,2026-04-29
